time,jobId,event,sizeBytes,location
9,1,alloc,31,-1
9,1,alloc,22,-1
9,1,alloc,22,-1
9,1,alloc,36,-1
9,1,alloc,28,-1
9,1,alloc,45,-1
9,1,alloc,41,-1
9,1,alloc,23,-1
9,1,alloc,28,-1
9,1,alloc,47,-1
9,1,alloc,21,-1
9,1,alloc,36,-1
9,1,alloc,38,-1
9,0,free,0,363
9,0,free,0,239
9,0,free,0,381
10,2,alloc,159,-1
10,2,alloc,102,-1
10,0,alloc,28,239
10,0,alloc,44,361
10,0,alloc,41,-1
10,0,alloc,27,379
10,0,alloc,27,-1
10,0,alloc,23,243
10,0,alloc,38,-1
10,0,alloc,39,-1
10,0,alloc,22,-1
10,0,alloc,22,-1
10,0,alloc,30,-1
10,0,alloc,29,-1
10,0,alloc,30,-1
10,0,alloc,32,-1
10,0,alloc,47,-1
10,0,alloc,50,-1
10,0,alloc,29,-1
10,0,alloc,47,-1
10,0,alloc,46,-1
10,0,alloc,48,-1
10,0,alloc,22,-1
10,0,alloc,30,-1
10,0,alloc,43,-1
10,0,alloc,43,-1
10,0,alloc,27,-1
10,1,alloc,23,-1
10,1,alloc,39,-1
10,1,alloc,29,-1
10,1,alloc,33,-1
10,1,alloc,45,-1
10,1,alloc,43,-1
10,1,alloc,34,-1
10,1,alloc,49,-1
10,1,alloc,39,-1
10,1,alloc,25,-1
10,1,alloc,34,-1
10,1,alloc,20,-1
10,1,alloc,40,-1
10,1,alloc,33,-1
10,1,alloc,49,-1
10,1,alloc,26,-1
10,1,alloc,45,-1
10,1,alloc,24,-1
10,1,alloc,21,-1
10,1,alloc,44,-1
10,1,alloc,25,-1
10,1,alloc,32,-1
10,1,alloc,27,-1
10,1,alloc,27,-1
10,1,alloc,30,-1
10,2,alloc,49,-1
10,2,alloc,32,-1
10,2,alloc,48,-1
10,2,alloc,40,-1
10,2,alloc,30,-1
10,2,alloc,40,-1
10,2,alloc,24,-1
10,2,alloc,20,-1
10,2,alloc,34,-1
10,2,alloc,44,-1
10,2,alloc,35,-1
10,2,alloc,50,-1
10,2,alloc,30,-1
10,2,alloc,37,-1
10,2,alloc,49,-1
10,2,alloc,35,-1
10,2,alloc,40,-1
10,2,alloc,24,-1
10,2,alloc,46,-1
10,2,alloc,36,-1
10,2,alloc,46,-1
10,2,alloc,31,-1
10,2,alloc,40,-1
10,2,alloc,36,-1
10,2,alloc,23,-1
10,0,free,0,279
10,0,free,0,136
10,0,free,0,105
10,0,free,0,424
10,0,free,0,55
10,0,free,0,331
11,3,alloc,59,-1
11,3,alloc,29,55
11,1,alloc,22,105
11,1,alloc,25,279
11,1,alloc,27,424
11,1,alloc,28,-1
11,1,alloc,20,136
11,1,alloc,36,-1
11,1,alloc,31,-1
11,1,alloc,48,-1
11,1,alloc,27,-1
11,1,alloc,22,331
11,1,alloc,39,-1
11,1,alloc,24,-1
11,1,alloc,28,-1
11,1,alloc,23,-1
11,1,alloc,24,-1
11,1,alloc,40,-1
11,1,alloc,44,-1
11,1,alloc,25,-1
11,1,alloc,23,-1
11,1,alloc,28,-1
11,1,alloc,30,-1
11,1,alloc,29,-1
11,1,alloc,39,-1
11,1,alloc,22,-1
11,1,alloc,48,-1
11,0,alloc,45,-1
11,0,alloc,40,-1
11,0,alloc,47,-1
11,0,alloc,33,-1
11,0,alloc,41,-1
11,0,alloc,37,-1
11,0,alloc,35,-1
11,0,alloc,50,-1
11,0,alloc,23,-1
11,0,alloc,37,-1
11,0,alloc,26,-1
11,0,alloc,45,-1
11,0,alloc,36,-1
11,0,alloc,29,-1
11,0,alloc,39,-1
11,0,alloc,32,-1
11,0,alloc,25,-1
11,0,alloc,33,-1
11,0,alloc,46,-1
11,0,alloc,38,-1
11,0,alloc,50,-1
11,0,alloc,30,-1
11,0,alloc,32,-1
11,0,alloc,31,-1
11,0,alloc,29,-1
11,2,alloc,22,-1
11,2,alloc,33,-1
11,2,alloc,40,-1
11,2,alloc,47,-1
11,2,alloc,32,-1
11,2,alloc,47,-1
11,2,alloc,33,-1
11,2,alloc,21,-1
11,2,alloc,33,-1
11,2,alloc,27,-1
11,2,alloc,22,-1
11,2,alloc,36,-1
11,2,alloc,44,-1
11,2,alloc,26,-1
11,2,alloc,37,-1
11,2,alloc,20,-1
11,2,alloc,39,-1
11,2,alloc,34,-1
11,2,alloc,29,-1
11,2,alloc,36,-1
11,2,alloc,27,-1
11,2,alloc,41,-1
11,2,alloc,21,-1
11,2,alloc,35,-1
11,2,alloc,33,-1
11,3,alloc,41,-1
11,3,alloc,50,-1
11,3,alloc,36,-1
11,3,alloc,34,-1
11,3,alloc,20,-1
11,0,free,0,84
11,0,free,0,334
11,0,free,0,117
11,0,free,0,419
11,0,free,0,273
11,0,free,0,65
12,0,alloc,37,63
12,0,alloc,27,84
12,0,alloc,33,117
12,0,alloc,50,-1
12,0,alloc,40,273
12,0,alloc,38,334
12,0,alloc,46,-1
12,0,alloc,48,-1
12,0,alloc,31,419
12,0,alloc,23,68
12,0,alloc,27,-1
12,0,alloc,27,-1
12,0,alloc,39,-1
12,0,alloc,24,-1
12,0,alloc,29,-1
12,0,alloc,41,-1
12,0,alloc,25,-1
12,0,alloc,36,-1
12,0,alloc,46,-1
12,0,alloc,43,-1
12,1,alloc,49,-1
12,1,alloc,49,-1
12,1,alloc,44,-1
12,1,alloc,23,-1
12,1,alloc,49,-1
12,1,alloc,37,-1
12,1,alloc,29,-1
12,1,alloc,50,-1
12,1,alloc,29,-1
12,1,alloc,38,-1
12,1,alloc,32,-1
12,1,alloc,26,-1
12,1,alloc,23,-1
12,1,alloc,32,-1
12,1,alloc,25,-1
12,1,alloc,37,-1
12,1,alloc,38,-1
12,1,alloc,44,-1
12,1,alloc,34,-1
12,1,alloc,22,-1
12,1,alloc,33,-1
12,1,alloc,31,-1
12,1,alloc,30,-1
12,1,alloc,42,-1
12,1,alloc,46,-1
12,2,alloc,26,-1
12,2,alloc,28,-1
12,2,alloc,42,-1
12,2,alloc,36,-1
12,2,alloc,35,-1
12,2,alloc,25,-1
12,2,alloc,35,-1
12,2,alloc,38,-1
12,2,alloc,49,-1
12,2,alloc,23,-1
12,2,alloc,47,-1
12,2,alloc,24,-1
12,2,alloc,38,-1
12,2,alloc,26,-1
12,2,alloc,26,-1
12,2,alloc,32,-1
12,2,alloc,27,-1
12,2,alloc,39,-1
12,2,alloc,30,-1
12,2,alloc,23,-1
12,2,alloc,30,-1
12,2,alloc,46,-1
12,2,alloc,38,-1
12,2,alloc,29,-1
12,2,alloc,32,-1
12,0,alloc,32,-1
12,0,alloc,41,-1
12,0,alloc,24,-1
12,0,alloc,20,-1
12,0,alloc,43,-1
12,3,alloc,32,-1
12,3,alloc,29,-1
12,3,alloc,40,-1
12,3,alloc,27,-1
12,3,alloc,22,-1
12,0,free,0,212
12,0,free,0,124
12,0,free,0,320
13,4,alloc,132,-1
13,4,alloc,97,-1
13,1,alloc,27,122
13,1,alloc,36,-1
13,1,alloc,36,-1
13,1,alloc,50,-1
13,1,alloc,27,212
13,1,alloc,37,-1
13,1,alloc,31,-1
13,1,alloc,46,-1
13,1,alloc,34,-1
13,0,alloc,36,-1
13,0,alloc,44,-1
13,0,alloc,35,-1
13,0,alloc,46,-1
13,0,alloc,28,-1
13,0,alloc,24,126
13,0,alloc,48,-1
13,0,alloc,34,-1
13,0,alloc,26,-1
13,0,alloc,46,-1
13,0,alloc,50,-1
13,0,alloc,46,-1
13,0,alloc,24,320
13,0,alloc,40,-1
13,0,alloc,22,-1
13,0,alloc,27,-1
13,0,alloc,23,-1
13,0,alloc,50,-1
13,0,alloc,50,-1
13,0,alloc,32,-1
13,0,alloc,36,-1
13,0,alloc,43,-1
13,0,alloc,33,-1
13,0,alloc,35,-1
13,0,alloc,47,-1
13,1,alloc,42,-1
13,1,alloc,34,-1
13,1,alloc,21,-1
13,1,alloc,29,-1
13,2,alloc,49,-1
13,2,alloc,32,-1
13,2,alloc,28,-1
13,2,alloc,24,-1
13,2,alloc,21,-1
13,2,alloc,24,-1
13,2,alloc,37,-1
13,2,alloc,21,-1
13,2,alloc,25,-1
13,2,alloc,26,-1
13,2,alloc,26,-1
13,2,alloc,49,-1
13,2,alloc,38,-1
13,2,alloc,27,-1
13,2,alloc,49,-1
13,2,alloc,42,-1
13,2,alloc,21,-1
13,2,alloc,27,-1
13,2,alloc,42,-1
13,2,alloc,24,-1
13,2,alloc,35,-1
13,2,alloc,21,-1
13,2,alloc,26,-1
13,2,alloc,39,-1
13,2,alloc,34,-1
13,1,alloc,46,-1
13,1,alloc,28,-1
13,1,alloc,50,-1
13,1,alloc,44,-1
13,1,alloc,21,-1
13,1,alloc,39,-1
13,1,alloc,40,-1
13,1,alloc,44,-1
13,1,alloc,28,-1
13,1,alloc,44,-1
13,1,alloc,37,-1
13,1,alloc,49,-1
13,3,alloc,32,-1
13,3,alloc,41,-1
13,3,alloc,38,-1
13,3,alloc,30,-1
13,3,alloc,26,-1
13,4,alloc,27,-1
13,4,alloc,39,-1
13,4,alloc,30,-1
13,4,alloc,39,-1
13,4,alloc,38,-1
13,4,alloc,40,-1
13,4,alloc,47,-1
13,4,alloc,37,-1
13,4,alloc,49,-1
13,4,alloc,20,-1
13,4,alloc,32,-1
13,4,alloc,22,-1
13,4,alloc,30,-1
13,4,alloc,42,-1
13,4,alloc,28,-1
13,4,alloc,36,-1
13,4,alloc,46,-1
13,4,alloc,29,-1
13,4,alloc,40,-1
13,4,alloc,44,-1
13,4,alloc,32,-1
13,4,alloc,44,-1
13,4,alloc,49,-1
13,4,alloc,44,-1
13,4,alloc,36,-1
13,0,free,0,117
13,0,free,0,434
13,0,free,0,344
13,0,free,0,482
13,0,free,0,397
13,0,free,0,460
13,0,free,0,487
13,0,free,0,404
13,0,free,0,323
14,0,alloc,46,482
14,0,alloc,35,117
14,0,alloc,39,323
14,0,alloc,42,-1
14,0,alloc,27,397
14,0,alloc,38,404
14,0,alloc,39,458
14,2,alloc,48,-1
14,2,alloc,35,488
14,2,alloc,44,-1
14,2,alloc,50,-1
14,2,alloc,21,344
14,2,alloc,46,-1
14,2,alloc,23,434
14,2,alloc,28,-1
14,2,alloc,30,-1
14,2,alloc,41,-1
14,2,alloc,39,-1
14,2,alloc,45,-1
14,2,alloc,35,-1
14,2,alloc,39,-1
14,2,alloc,30,-1
14,2,alloc,39,-1
14,2,alloc,45,-1
14,2,alloc,39,-1
14,2,alloc,36,-1
14,2,alloc,24,-1
14,2,alloc,32,-1
14,2,alloc,29,-1
14,2,alloc,47,-1
14,2,alloc,48,-1
14,2,alloc,34,-1
14,0,alloc,38,-1
14,0,alloc,34,-1
14,0,alloc,41,-1
14,0,alloc,47,-1
14,0,alloc,48,-1
14,0,alloc,23,-1
14,0,alloc,31,-1
14,0,alloc,32,-1
14,0,alloc,21,-1
14,0,alloc,24,-1
14,0,alloc,32,-1
14,0,alloc,22,-1
14,0,alloc,37,-1
14,0,alloc,41,-1
14,0,alloc,48,-1
14,0,alloc,41,-1
14,1,alloc,45,-1
14,1,alloc,44,-1
14,3,alloc,42,-1
14,3,alloc,40,-1
14,3,alloc,28,-1
14,3,alloc,33,-1
14,3,alloc,24,-1
14,1,alloc,49,-1
14,1,alloc,47,-1
14,1,alloc,48,-1
14,1,alloc,30,-1
14,1,alloc,26,-1
14,1,alloc,49,-1
14,1,alloc,42,-1
14,1,alloc,46,-1
14,1,alloc,47,-1
14,1,alloc,41,-1
14,1,alloc,32,-1
14,1,alloc,30,-1
14,1,alloc,46,-1
14,1,alloc,44,-1
14,1,alloc,47,-1
14,1,alloc,45,-1
14,1,alloc,32,-1
14,1,alloc,44,-1
14,1,alloc,27,-1
14,1,alloc,32,-1
14,1,alloc,20,-1
14,1,alloc,33,-1
14,1,alloc,35,-1
14,0,alloc,37,-1
14,0,alloc,33,-1
14,4,alloc,21,-1
14,4,alloc,42,-1
14,4,alloc,35,-1
14,4,alloc,29,-1
14,4,alloc,20,-1
14,4,alloc,44,-1
14,4,alloc,42,-1
14,4,alloc,32,-1
14,4,alloc,25,-1
14,4,alloc,23,-1
14,4,alloc,20,-1
14,4,alloc,27,-1
14,4,alloc,25,-1
14,4,alloc,30,-1
14,4,alloc,46,-1
14,4,alloc,29,-1
14,4,alloc,35,-1
14,4,alloc,49,-1
14,4,alloc,25,-1
14,4,alloc,40,-1
14,4,alloc,29,-1
14,4,alloc,41,-1
14,4,alloc,30,-1
14,4,alloc,27,-1
14,4,alloc,32,-1
14,0,free,0,443
14,0,free,0,270
14,0,free,0,156
14,0,free,0,356
14,0,free,0,255
14,0,free,0,466
14,0,free,0,206
14,0,free,0,146
15,3,free,0,55
15,1,alloc,27,55
15,1,alloc,32,146
15,1,alloc,37,156
15,1,alloc,36,206
15,1,alloc,44,466
15,1,alloc,36,356
15,1,alloc,49,-1
15,1,alloc,30,255
15,1,alloc,26,443
15,1,alloc,49,-1
15,0,alloc,40,-1
15,0,alloc,35,-1
15,0,alloc,22,270
15,0,alloc,34,-1
15,0,alloc,35,-1
15,0,alloc,46,-1
15,0,alloc,25,-1
15,0,alloc,21,-1
15,0,alloc,21,-1
15,0,alloc,47,-1
15,0,alloc,41,-1
15,0,alloc,37,-1
15,0,alloc,31,-1
15,0,alloc,36,-1
15,0,alloc,20,-1
15,0,alloc,21,-1
15,0,alloc,37,-1
15,0,alloc,50,-1
15,0,alloc,31,-1
15,0,alloc,20,-1
15,0,alloc,38,-1
15,0,alloc,40,-1
15,0,alloc,43,-1
15,0,alloc,29,-1
15,0,alloc,32,-1
15,1,alloc,34,-1
15,1,alloc,32,-1
15,1,alloc,24,-1
15,1,alloc,27,-1
15,1,alloc,48,-1
15,1,alloc,32,-1
15,1,alloc,37,-1
15,1,alloc,39,-1
15,1,alloc,35,-1
15,1,alloc,32,-1
15,1,alloc,34,-1
15,1,alloc,26,-1
15,1,alloc,36,-1
15,2,alloc,31,-1
15,2,alloc,22,-1
15,2,alloc,48,-1
15,2,alloc,44,-1
15,2,alloc,25,-1
15,2,alloc,39,-1
15,2,alloc,27,-1
15,2,alloc,20,-1
15,2,alloc,31,-1
15,2,alloc,27,-1
15,2,alloc,42,-1
15,2,alloc,37,-1
15,2,alloc,42,-1
15,2,alloc,47,-1
15,2,alloc,48,-1
15,2,alloc,25,-1
15,2,alloc,21,-1
15,2,alloc,22,-1
15,2,alloc,26,-1
15,2,alloc,50,-1
15,2,alloc,27,-1
15,2,alloc,33,-1
15,2,alloc,34,-1
15,2,alloc,33,-1
15,2,alloc,34,-1
15,1,alloc,31,-1
15,1,alloc,29,-1
15,4,alloc,34,-1
15,4,alloc,20,-1
15,4,alloc,46,-1
15,4,alloc,30,-1
15,4,alloc,45,-1
15,4,alloc,38,-1
15,4,alloc,43,-1
15,4,alloc,37,-1
15,4,alloc,48,-1
15,4,alloc,23,-1
15,4,alloc,41,-1
15,4,alloc,44,-1
15,4,alloc,34,-1
15,4,alloc,20,-1
15,4,alloc,46,-1
15,4,alloc,32,-1
15,4,alloc,47,-1
15,4,alloc,28,-1
15,4,alloc,23,-1
15,4,alloc,25,-1
15,4,alloc,37,-1
15,4,alloc,35,-1
15,4,alloc,30,-1
15,4,alloc,46,-1
15,4,alloc,24,-1
15,0,free,0,236
15,0,free,0,84
15,0,free,0,75
16,0,alloc,32,75
16,0,alloc,23,84
16,0,alloc,28,-1
16,0,alloc,22,236
16,0,alloc,26,-1
16,0,alloc,41,-1
16,0,alloc,20,-1
16,0,alloc,45,-1
16,0,alloc,31,-1
16,0,alloc,27,-1
16,0,alloc,38,-1
16,0,alloc,37,-1
16,0,alloc,48,-1
16,0,alloc,20,-1
16,2,alloc,26,-1
16,2,alloc,45,-1
16,2,alloc,34,-1
16,2,alloc,34,-1
16,2,alloc,20,-1
16,2,alloc,43,-1
16,2,alloc,41,-1
16,2,alloc,49,-1
16,2,alloc,38,-1
16,2,alloc,36,-1
16,2,alloc,20,-1
16,2,alloc,25,-1
16,2,alloc,47,-1
16,2,alloc,20,-1
16,2,alloc,45,-1
16,2,alloc,40,-1
16,2,alloc,20,-1
16,2,alloc,26,-1
16,2,alloc,49,-1
16,2,alloc,48,-1
16,2,alloc,37,-1
16,2,alloc,29,-1
16,2,alloc,26,-1
16,2,alloc,31,-1
16,2,alloc,45,-1
16,0,alloc,37,-1
16,0,alloc,21,-1
16,0,alloc,20,-1
16,0,alloc,45,-1
16,0,alloc,23,-1
16,0,alloc,27,-1
16,0,alloc,50,-1
16,0,alloc,41,-1
16,1,alloc,46,-1
16,1,alloc,26,-1
16,1,alloc,40,-1
16,1,alloc,44,-1
16,1,alloc,49,-1
16,1,alloc,20,-1
16,1,alloc,39,-1
16,1,alloc,20,-1
16,1,alloc,23,-1
16,1,alloc,40,-1
16,1,alloc,45,-1
16,1,alloc,50,-1
16,1,alloc,31,-1
16,1,alloc,36,-1
16,1,alloc,46,-1
16,1,alloc,43,-1
16,1,alloc,28,-1
16,1,alloc,30,-1
16,1,alloc,34,-1
16,1,alloc,42,-1
16,1,alloc,21,-1
16,1,alloc,48,-1
16,1,alloc,36,-1
16,1,alloc,20,-1
16,1,alloc,30,-1
16,0,alloc,41,-1
16,0,alloc,50,-1
16,0,alloc,25,-1
16,4,alloc,26,-1
16,4,alloc,44,-1
16,4,alloc,49,-1
16,4,alloc,21,-1
16,4,alloc,25,-1
16,4,alloc,40,-1
16,4,alloc,47,-1
16,4,alloc,23,-1
16,4,alloc,22,-1
16,4,alloc,45,-1
16,4,alloc,45,-1
16,4,alloc,30,-1
16,4,alloc,49,-1
16,4,alloc,34,-1
16,4,alloc,25,-1
16,4,alloc,39,-1
16,4,alloc,24,-1
16,4,alloc,28,-1
16,4,alloc,38,-1
16,4,alloc,50,-1
16,4,alloc,23,-1
16,4,alloc,26,-1
16,4,alloc,44,-1
16,4,alloc,34,-1
16,4,alloc,33,-1
16,0,free,0,164
16,0,free,0,273
16,0,free,0,453
16,0,free,0,401
17,5,alloc,152,-1
17,5,alloc,74,-1
17,2,alloc,37,164
17,2,alloc,37,273
17,2,alloc,34,453
17,2,alloc,21,401
17,2,alloc,44,-1
17,2,alloc,44,-1
17,2,alloc,26,-1
17,1,alloc,49,-1
17,1,alloc,43,-1
17,1,alloc,29,-1
17,1,alloc,28,-1
17,0,alloc,20,-1
17,0,alloc,33,-1
17,0,alloc,33,-1
17,0,alloc,26,-1
17,0,alloc,20,-1
17,0,alloc,39,-1
17,0,alloc,50,-1
17,0,alloc,35,-1
17,0,alloc,38,-1
17,0,alloc,28,-1
17,0,alloc,40,-1
17,0,alloc,30,-1
17,0,alloc,28,-1
17,0,alloc,33,-1
17,0,alloc,49,-1
17,0,alloc,24,-1
17,0,alloc,49,-1
17,0,alloc,50,-1
17,0,alloc,44,-1
17,0,alloc,21,-1
17,0,alloc,38,-1
17,0,alloc,41,-1
17,0,alloc,50,-1
17,0,alloc,34,-1
17,0,alloc,32,-1
17,1,alloc,27,-1
17,1,alloc,29,-1
17,1,alloc,38,-1
17,1,alloc,30,-1
17,1,alloc,31,-1
17,1,alloc,48,-1
17,1,alloc,48,-1
17,1,alloc,44,-1
17,1,alloc,50,-1
17,1,alloc,40,-1
17,1,alloc,28,-1
17,1,alloc,41,-1
17,1,alloc,28,-1
17,1,alloc,46,-1
17,1,alloc,38,-1
17,1,alloc,30,-1
17,1,alloc,48,-1
17,1,alloc,32,-1
17,1,alloc,48,-1
17,1,alloc,25,-1
17,1,alloc,26,-1
17,2,alloc,33,-1
17,2,alloc,35,-1
17,2,alloc,33,-1
17,2,alloc,30,-1
17,2,alloc,22,-1
17,2,alloc,38,-1
17,2,alloc,45,-1
17,2,alloc,34,-1
17,2,alloc,22,-1
17,2,alloc,34,-1
17,2,alloc,37,-1
17,2,alloc,21,-1
17,2,alloc,21,-1
17,2,alloc,36,-1
17,2,alloc,40,-1
17,2,alloc,28,-1
17,2,alloc,48,-1
